Type	Region	CellType	GeneID	AdjCellType	AdjGene	beta
DistanceAssoGenes	1	ExcitatoryNeuron	Agrn	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pde1c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp800	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Atp13a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nckap5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cpeb4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Aldh7a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gramd1c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Htt	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nars	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ngef	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Syndig1l	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fundc2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cdc42se1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Stk4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gp1ba	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Boc	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rras2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Scrt2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mlec	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cdkn2aipnl	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam214b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cacna1e	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Alg12	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Il12rb2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dmxl1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Alg8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tstd2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Prkcd	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fbxl19	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hectd3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Wdr46	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Map4k4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sema5b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cdc25a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp236	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ptpn13	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zbtb48	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Clec3a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rgp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dclk3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ifi44	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Aamp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Stag2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ift122	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hhatl	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ttll5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ing5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kdelc1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Morn1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rxrg	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tbcel	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zkscan2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sfxn4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Flywch1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Capn10	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mpnd	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ryk	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ccr1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nlgn2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Traf2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kbtbd12	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Inpp4b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bbs10	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Thnsl1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Krt71	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lrrn2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nubp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cdr2l	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nkap	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lrrfip2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ubr2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cers4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc17a7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pou2f2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pdk1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pln	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mlh1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dennd2a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Etv6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gpr146	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Snai1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zeb1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Prss35	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trim68	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Abcc6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc16a3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Xpnpep3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kcnq2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc35f2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hyal3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Maneal	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rhpn1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Edar	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mir17hg	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cyp51	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rbm20	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rasgrp3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rtbdn	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ell2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cdc16	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rasef	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Metap1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rab8a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mfng	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pgap3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ppargc1a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mical2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zdhhc6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sephs1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sobp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kbtbd2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Star	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bmi1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Exoc6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Irf2bpl	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sptbn2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ddx51	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Brox	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rabep1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kif2a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Stx17	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Vangl1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nelfb	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ebf3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rpusd1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kcnj9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rufy2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem222	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ubxn6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ccdc71l	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ehd2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Afm	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pck1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Appl1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ap1g1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Iws1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Glis3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mios	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trim15	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mmp8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sox9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc29a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Asb10	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nxf3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Xbp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nufip2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Smurf1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Amacr	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc13a2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tprgl	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Casp3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem200c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Grwd1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hmgcl	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Taf6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Arsb	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nfkbil1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ube2q1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem50b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Elf5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ap3d1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Syt17	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Vwa5a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cybrd1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bpifb6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pwp2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cdh16	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Prex2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hspb8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Isg20l2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zhx3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Plcl2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gatm	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slain2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hal	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc17a6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Svep1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fbxl14	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lamb2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dnajc11	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Stat5a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc1a5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bhlhb9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kif5a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tpk1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Chga	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gnal	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bcar1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ranbp10	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dner	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rpn2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	F2rl2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Catsperd	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Plekhm2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zmym4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Syne3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kat7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nasp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Flrt3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Prpf19	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cyp1a2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dlst	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kif26b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Thnsl2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rab11fip3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nek7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Epas1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cyp1b1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gbx2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Adam5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pip5k1b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mcf2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pcdh20	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mdn1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ier2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tti2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Galnt15	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sh3d21	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mfap4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Vwc2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trpm6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gm973	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Plcb4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rilp	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ift80	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zik1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fzd8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	R3hdm4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam160b1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	G6pc3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Prc1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fyb	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Adcy9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pcsk7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tfap2c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pip5k1c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Atp2a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Itga5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Surf4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Alg3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Trpv1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Grap2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam189a2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dnase1l3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ttpal	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Atg4b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Erlin2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bahd1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Gm20597	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rspo4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lrrc8d	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Miip	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ccdc51	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Emx2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cpm	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cers2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Htr3a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Yme1l1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zdhhc17	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mei1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Aif1l	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pask	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cntn3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmem81	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cat	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kctd17	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sox12	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dnah10	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kcnj4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mmp17	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pcbp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Zfp12	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Efs	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Arhgef15	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hpdl	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tspan9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Myot	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pet2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Senp5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ctnnal1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cldn18	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dgki	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Shisa5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mkrn2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sc5d	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Abhd8	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Lta4h	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Aebp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pkmyt1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Egln3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ppox	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Abhd5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dock11	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ddx52	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Npy5r	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Prrc1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fbxo9	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mbtps1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fmnl2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hebp2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Prpf18	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmtc4	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Grn	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	S1pr2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ctns	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cmtm6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cdh17	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Kcnt2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cd300ld	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rnf208	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cmtm3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Nf1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Plvap	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Adam1b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Orai1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pappa	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Grin1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Galm	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Smtnl2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Mapkap1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Cnot10	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Src	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dab2	Microglia	NA	0.5
