Type	Region	CellType	GeneID	AdjCellType	AdjGene	beta
ExprAssoGenes	1	Adipocyte	MMS22L	Epithelial	PCGF2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	CDK10	Epithelial	ERICH6	0.4284681937136321
ExprAssoGenes	1	Adipocyte	LRRC71	Epithelial	SETD4	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ZNF221	Epithelial	PPP1R3G	0.4284681937136321
ExprAssoGenes	1	Adipocyte	PIGBOS1	Epithelial	TIPIN	0.4284681937136321
ExprAssoGenes	1	Adipocyte	IMMP1L	Epithelial	ZNF839	0.4284681937136321
ExprAssoGenes	1	Adipocyte	RAD9A	Epithelial	CKAP2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	AGBL3	Epithelial	PEX16	0.4284681937136321
ExprAssoGenes	1	Adipocyte	DNAL1	Epithelial	CAPN10	0.4284681937136321
ExprAssoGenes	1	Adipocyte	C2CD4C	Epithelial	ENDOD1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	AL645728.1	Epithelial	TOP3A	0.4284681937136321
ExprAssoGenes	1	Adipocyte	TOX4	Epithelial	GNPDA2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SEH1L	Epithelial	PILRA	0.4284681937136321
ExprAssoGenes	1	Adipocyte	FES	Epithelial	KIN	0.4284681937136321
ExprAssoGenes	1	Adipocyte	USP6	Epithelial	ZNRD1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SLC12A2	Epithelial	SPATA20	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SGSM2	Epithelial	GPRC5B	0.4284681937136321
ExprAssoGenes	1	Adipocyte	RBL2	Epithelial	EDNRA	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SMIM8	Epithelial	TTC21B	0.4284681937136321
ExprAssoGenes	1	Adipocyte	NME6	Epithelial	CD55	0.4284681937136321
ExprAssoGenes	1	Adipocyte	BCAP29	Epithelial	C15orf41	0.4284681937136321
ExprAssoGenes	1	Adipocyte	CCDC186	Epithelial	TMTC1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	TAF2	Epithelial	NEU4	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SPARCL1	Epithelial	FAAH	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ANKRD30A	Epithelial	XXYLT1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	CYP1B1	Epithelial	ATP6AP1L	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ZG16B	Epithelial	SCIMP	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SLC13A3	Epithelial	TMEM170A	0.4284681937136321
ExprAssoGenes	1	Adipocyte	RNF144A	Epithelial	TBC1D20	0.4284681937136321
ExprAssoGenes	1	Adipocyte	MAN1C1	Epithelial	TRIM69	0.4284681937136321
ExprAssoGenes	1	Adipocyte	BBS2	Epithelial	CAMSAP1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	XRRA1	Epithelial	GNL3	0.4284681937136321
ExprAssoGenes	1	Adipocyte	LY6G5C	Epithelial	COL6A1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	APBB1IP	Epithelial	VTI1B	0.4284681937136321
ExprAssoGenes	1	Adipocyte	PLGRKT	Epithelial	MAT2B	0.4284681937136321
ExprAssoGenes	1	Adipocyte	HLA-B	Epithelial	DSCC1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SRD5A3	Epithelial	ATF1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	PCP2	Epithelial	PAPLN	0.4284681937136321
ExprAssoGenes	1	Adipocyte	CNTLN	Epithelial	DDT	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ZNF784	Epithelial	TUSC1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	NRBP1	Epithelial	UTP14C	0.4284681937136321
ExprAssoGenes	1	Adipocyte	P2RY12	Epithelial	CDH8	0.4284681937136321
ExprAssoGenes	1	Adipocyte	HRNR	Epithelial	SFMBT1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SNX32	Epithelial	DTYMK	0.4284681937136321
ExprAssoGenes	1	Adipocyte	IVD	Epithelial	ABCF1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SLC22A1	Epithelial	SLC27A2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ACSF3	Epithelial	FUT1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	NBEAL2	Epithelial	IRAK1BP1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	RECQL5	Epithelial	ZNF181	0.4284681937136321
ExprAssoGenes	1	Adipocyte	FZD6	Epithelial	CCDC78	0.4284681937136321
ExprAssoGenes	1	Adipocyte	PARP10	Epithelial	DNM2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	EFHD1	Epithelial	PDCD11	0.4284681937136321
ExprAssoGenes	1	Adipocyte	NEURL1B	Epithelial	DCPS	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ZNF649	Epithelial	FGD3	0.4284681937136321
ExprAssoGenes	1	Adipocyte	TEX9	Epithelial	POLR2D	0.4284681937136321
ExprAssoGenes	1	Adipocyte	USP40	Epithelial	BHMT	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SLX4IP	Epithelial	ABCA7	0.4284681937136321
ExprAssoGenes	1	Adipocyte	OR51E1	Epithelial	TRPM4	0.4284681937136321
ExprAssoGenes	1	Adipocyte	FLOT1	Epithelial	CEP44	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ZFP14	Epithelial	NNT	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ITIH4	Epithelial	CYB561D2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ADAMTS13	Epithelial	STX19	0.4284681937136321
ExprAssoGenes	1	Adipocyte	MFHAS1	Epithelial	SRSF12	0.4284681937136321
ExprAssoGenes	1	Adipocyte	PCDHB16	Epithelial	GBP3	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SLC38A9	Epithelial	CAPRIN2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	DTX4	Epithelial	SHISA5	0.4284681937136321
ExprAssoGenes	1	Adipocyte	DIRC1	Epithelial	SCGB2A1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	GDI2	Epithelial	CNRIP1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	GIMAP8	Epithelial	WDYHV1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	GATAD1	Epithelial	ADAM33	0.4284681937136321
ExprAssoGenes	1	Adipocyte	SNAPC1	Epithelial	TNNT3	0.4284681937136321
ExprAssoGenes	1	Adipocyte	C19orf54	Epithelial	NCKIPSD	0.4284681937136321
ExprAssoGenes	1	Adipocyte	WDR6	Epithelial	BIRC7	0.4284681937136321
ExprAssoGenes	1	Adipocyte	TBC1D1	Epithelial	RBM23	0.4284681937136321
ExprAssoGenes	1	Adipocyte	AP1AR	Epithelial	KIR3DL1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	CAPS	Epithelial	AADAT	0.4284681937136321
ExprAssoGenes	1	Adipocyte	CORO1A	Epithelial	CCL24	0.4284681937136321
ExprAssoGenes	1	Adipocyte	RDH5	Epithelial	ZNF596	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ALS2	Epithelial	ZNF841	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ZNF493	Epithelial	ZNF717	0.4284681937136321
ExprAssoGenes	1	Adipocyte	APOBEC3D	Epithelial	NMNAT2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	CCDC157	Epithelial	GLTP	0.4284681937136321
ExprAssoGenes	1	Adipocyte	PLA2G6	Epithelial	DDX5	0.4284681937136321
ExprAssoGenes	1	Adipocyte	TRAPPC6A	Epithelial	LSM2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	TBC1D3L	Epithelial	GLB1L	0.4284681937136321
ExprAssoGenes	1	Adipocyte	THBS3	Epithelial	GTF2H2C	0.4284681937136321
ExprAssoGenes	1	Adipocyte	LINGO4	Epithelial	TMF1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	BTBD1	Epithelial	EXOC3	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ZCCHC4	Epithelial	WBP2NL	0.4284681937136321
ExprAssoGenes	1	Adipocyte	KIAA1109	Epithelial	EPB41L4A	0.4284681937136321
ExprAssoGenes	1	Adipocyte	PBX1	Epithelial	PAAF1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	BDP1	Epithelial	COL26A1	0.4284681937136321
ExprAssoGenes	1	Adipocyte	GALNT18	Epithelial	SOHLH2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	RAB34	Epithelial	RAB6A	0.4284681937136321
ExprAssoGenes	1	Adipocyte	TRIM66	Epithelial	FGFBP2	0.4284681937136321
ExprAssoGenes	1	Adipocyte	CHMP4B	Epithelial	SMPDL3B	0.4284681937136321
ExprAssoGenes	1	Adipocyte	VANGL1	Epithelial	IL15RA	0.4284681937136321
ExprAssoGenes	1	Adipocyte	ANKRD23	Epithelial	LZTS2	0.4284681937136321
